sálvi^a	sálvve^a
filta#peanna	fillta#pienna
boallo#njun#peanna	boallo#njun#pienna
kapteaidna	kapteajnna
kavaleri#kapteaidna	kaválere#kapteajnna
kommander#kapteaidna	kåmmånder#kapteajnna
heaidna	hiejnna
meaidna	miejnna
lidoka^iidna	liduka^ijnna
kaffe^iidna	kaffe^ijnna
koffe^iidna	kåffe^ijnna
kase^iidna	kase^ijnna
te^iidna	te^ijnna
prote^iidna	pråte^ijnna
nukleo#prote^iidna	nukleo#pråte^ijnna
hero^iidna	hero^ijnna
ligro^iidna	ligro^ijnna
koka^iidna	kåkå^ijnna
trombiidna	tråmbbijnna
turbiidna	turbbijnna
hemo#globiidna	hemo#glåbijnna
oksyhemo^globiidna	åksyhemo^glåbijnna
gardiidna	garddijnna
sardiidna	sarddijnna
gárdiidna	gárddijnna
olefiidna	ålefijnna
morfiidna	mårffijnna
parafiidna	paráfijnna
ab#origiidna	ab#åregijnna
mašiidna	masjijnna
data#mašiidna	data#masjijnna
kopi#mašiidna	kåpe#masjijnna
gođđin#mašiidna	gådden#masjijnna
dihtor#mašiidna	dihtur#masjijnna
mášiidna	másjijnna
lievla#mášiidna	lievlla#másjijnna
kopi#mášiidna	kåpe#másjijnna
bassaladdan#mášiidna	bassaladdan#másjijnna
lihtte#bassan#mášiidna	lihtte#bassan#másjijnna
girdin#mášiidna	girdden#másjijnna
fráŋken#mášiidna	fráŋkken#másjijnna
gordnen#mášiidna	gårnnen#másjijnna
muhkke#gilvin#mášiidna	muhkke#gilvven#másjijnna
goarrun#mášiidna	goarrun#másjijnna
auberšiidna	aubertjijnna
pigskiidna	pigskijnna
liidna	lijnna
govddodan#liidna	gåvdudan#lijnna
meskaliidna	messkalijnna
turmaliidna	turmalijnna
adrenaliidna	adrenalijnna
gobeliidna	gåbelijnna
aniliidna	anelijnna
vaseliidna	vaselijnna
porseliidna	pårsselijnna
musseliidna	musselijnna
plastiliidna	plasstelijnna
veliidna	velijnna
kliidna	klijnna
krystalliidna	krysstallijnna
vanilliidna	vanellijnna
penicilliidna	penetsillijnna
kaoliidna	kaolijnna
disipliidna	diseplijnna
popliidna	påplijnna
porsliidna	pårslijnna
tramboliidna	trambbulijnna
globuliidna	glåbulijnna
gamma^globuliidna	gamma^glåbulijnna
tuberkuliidna	tuberkulijnna
renoliidna	renulijnna
insuliidna	inssulijnna
termo#háliidna	termo#hálijnna
formaliidna	fårmålijnna
miidna	mijnna
amiidna	amijnna
indamiidna	inddamijnna
kamiidna	kamijnna
amfetamiidna	amfetamijnna
histamiidna	hisstamijnna
palmiidna	palmijnna
karmiidna	karmijnna
termiidna	termijnna
albumiidna	albbumijnna
alumiidna	alumijnna
duralumiidna	durálumijnna
melamiidna	melámijnna
vitamiidna	vitámijnna
cy^aniidna	tsy^anijnna
kaniidna	kanijnna
ligniidna	lignijnna
kiniidna	kinijnna
tanniidna	tannijnna
lupiidna	lupijnna
atropiidna	atrupijnna
supiidna	supijnna
ste^ariidna	ste^arijnna
mandariidna	manddarijnna
fariidna	farijnna
margariidna	marggarijnna
dipma#margariidna	dibma#marggarijnna
gehppes#margariidna	gehppes#marggarijnna
sakkariidna	sakkarijnna
mariidna	marijnna
nektariidna	nektarijnna
antifebriidna	anttefebrijnna
misseriidna	misserijnna
skriidna	skrijnna
sriidna	srijnna
dekstriidna	dekstrijnna
tamburiidna	tambburijnna
anti#pyriidna	antte#pyrijnna
syriidna	syrijnna
máriidna	márijnna
rosmariidna	råssmårijnna
medisiidna	medesijnna
tele#medisiidna	tele#medesijnna
offisiidna	åffesijnna
resiidna	resijnna
vaksiidna	vaksijnna
in^fluensa#vaksiidna	in^fluenssa#vaksijnna
tyroksiidna	tyruksijnna
váksiidna	váksijnna
di^oksiidna	di^åksijnna
toksiidna	tåksijnna
anti#toksiidna	antte#tåksijnna
appelsiidna	appelsijnna
pepsiidna	pepsijnna
bensiidna	benssijnna
streptomyciidna	streptumytsijnna
dusiidna	dusijnna
rusiidna	rusijnna
magasiidna	magásijnna
nuoraid#magasiidna	nuorajd#magásijnna
bombasiidna	båmbbåsijnna
latiidna	latijnna
gratiidna	gratijnna
palmitiidna	palmetijnna
terppetiidna	terpetijnna
kitiidna	kitijnna
pektiidna	pektijnna
klementiidna	klementijnna
serpentiidna	serppentijnna
terpentiidna	terppentijnna
kantiidna	kanttijnna
skuvla#kantiidna	skuvlla#kanttijnna
nikotiidna	nikutijnna
rutiidna	rutijnna
ovttas#bargo#rutiidna	åvtås#barggo#rutijnna
dieđáhus#rutiidna	diedáhus#rutijnna
kelatiidna	kelátijnna
keratiidna	kerátijnna
viidna	vijnna
pingviidna	pingvijnna
vuoidna	vuojnna
báidna	bájnna
buđet#báidna	budet#bájnna
aldna	alnna
doardna	doarnna
čuovga#doardna	tjuovgga#doarnna
girko#doardna	girkko#doarnna
lego-doardna	lego-doarnna
toardna	toarnna
náste#toardna	násste#toarnna
bierdna	biernna
deardna	diernna
šukuláde#deardna	sjukuláde#diernna
feardna	fiernna
mándel#feardna	mánddel#fiernna
veardna	viernna
mándel#veardna	mánddel#viernna
buordna	buornna
duordna	duornna
suordna	suornna
urdna	urnna
válga#urdna	válgga#urnna
seaila#urdna	siejla#urnna
árdna	árnna
nealge#skárdna	nielgge#skárnna
kloavdna	kloavnna
rievdna	rievnna
semulja#rievdna	semulja#rievnna
risen#rievdna	risen#rievnna
ságu#rievdna	ságo#rievnna
telefovdna	telefovnna
mátke#telefovdna	mátke#telefovnna
heahte#telefovdna	hiehte#telefovnna
bealjoš#telefovdna	bieljjusj#telefovnna
mobil#telefovdna	måbel#telefovnna
almmus#telefovdna	almus#telefovnna
gramofovdna	gramufovnna
grammofovdna	grammufovnna
mikrofovdna	mikrufovnna
bataljovdna	batáljovnna
kommišovdna	kåmmetjovnna
pearmišovdna	piermetjovnna
elektrovdna	elektrovnna
makarovdna	makárovnna
garnisovdna	garnesovnna
vuovdna	vuovnna
uvdna	uvnna
sáme#uvdna	sáme#uvnna
káhkal#uvdna	káhkal#uvnna
mas#uvdna	mas#uvnna
regi^uvdna	rege^uvnna
skorpi^uvdna	skårppe^uvnna
bárduvdna	bárdduvnna
telefuvdna	telefuvnna
mobil#telefuvdna	måbel#telefuvnna
trifovdna	trifuvnna
mikrofuvdna	mikrufuvnna
religiuvdna	relegiuvnna
skorpiuvdna	skårppiuvnna
spiuvdna	spiuvnna
skorpijuvdna	skårppijuvnna
bataljuvdna	batáljuvnna
peršovdna	persåvnnå
peršuvdna	persåvnnå
váldo#peršovdna	válldo#persåvnnå
ruvdna	ruvnna
kruvdna	kruvnna
natrovdna	natrovnna
sitrovdna	sitrovnna
sitruvdna	sitrovnna
elektruvdna	elektrovnna
makaruvdna	makárovnna
persovdna	perssuvnna
persuvdna	perssuvnna
váldo#persovdna	válldo#perssuvnna
elvovdna	elvvuvnna
hávdna	hávnna
vávdna	vávnna
dávge#vávdna	dávgge#vávnna
kalsedona	kalssedona
antifona	anttefona
polygona	pålygona
konsearna	kånssearna
konserna	kånsserna
ikona	ikuna
kommuna	kåmmuna
hormona	hårmuna
hárjehallan#bána	hárjjehallan#bána
vuodjin#bána	vuodjen#bána
gálja#vuodjin#bána	gáljja#vuodjen#bána
tennis#bána	tennes#bána
cross#bána	cråss#bána
indiána	inddiána
meridiána	merediána
vulkána	vulkkána
gieldda#plána	gielda#plána
johtalus#sihkkarvuođa#plána	jåhtålus#sihkkarvuoda#plána
strategiija#plána	strategijja#plána
riikka#plána	rijka#plána
fylka#plána	fylkka#plána
fylkka#plána	fylka#plána
sosiála#plána	sosial#plána
doaibma#plána	doajmma#plána
dásse#árvo#doaibma#plána	dásse#árvvo#doajmma#plána
prošeakta#plána	prosjækta#plána
nuoraid#plána	nuorajd#plána
bargiid#plána	barggijd#plána
áige#plána	ájgge#plána
gili#plána	gile#plána
ekonomi#plána	ekunome#plána
oahppo#mearre#plána	oahppo#mierre#plána
viiddidan#plána	vijdedan#plána
ovddidan#plána	åvdedan#plána
máŋgga#geavahan#plána	máŋga#gievahan#plána
hálddašan#plána	háldatjan#plána
ovdánan#plána	åvddånan#plána
čoahkkin#plána	tjoahkken#plána
álgo#plána	álggo#plána
eana#doallo#plána	iena#doallo#plána
eanan#doallo#plána	ienan#doallo#plána
boazo#doallo#plána	boatso#doallo#plána
guovlo#plána	guovllo#plána
diibmo#plána	dijmmo#plána
geaidno#plána	giejnno#plána
kultur#viesso#plána	kultur#viesso#plána
kultur#muito#plána	kultur#mujtto#plána
konto#plána	kåntto#plána
dásse#árvo#plána	dásse#árvvo#plána
kultur#plána	kultur#plána
ealáhus#plána	æláhus#plána
mátkkoštus#ealáhus#plána	mátkkusjtus#æláhus#plána
mátkkoštus#plána	mátkkusjtus#plána
orohat#plána	åruhat#plána
máŋgga#geavat#plána	máŋga#gievat#plána
šamána	sjamána
tulipána	tulepána
marsipána	marssepána
tulpána	tulppána
altána	alltána
selvána	selvvána
orgána	organa
váidda#orgána	vájda#organa
fága#orgána	fága#organa
doarjja#orgána	doarja#organa
giella#orgána	giella#organa
doaibma#orgána	doajmma#organa
embehta#orgána	embbehta#organa
stáhta#orgána	stáhta#organa
suorge#orgána	suorgge#organa
gulaskuddan#orgána	guláskuddan#organa
mearridan#orgána	mierredan#organa
hálddašan#orgána	háldatjan#organa
eana#hálddašan#orgána	iena#háldatjan#organa
eanan#hálddašan#orgána	ienan#háldatjan#organa
bearrái#geahččan#orgána	bærráj#giehttjan#organa
eana#vuovdin#orgána	iena#vuovdden#organa
vihkken#orgána	vihkken#organa
stivren#orgána	stivrren#organa
fuođđo#orgána	fuoddo#organa
fuođđu#orgána	fuoddo#organa
ovttas#bargo#orgána	åvtås#barggo#organa
hálddahus#orgána	háldahus#organa
váidalus#orgána	vájddalus#organa
ovddastus#orgána	åvdåstus#organa
lobby#orgána	lobby#organa
orkána	årkkåna
romána	råmåna
krim#romána	krim#råmåna
sex-romána	sex-råmåna
geahpa	giehpa
gođđin#geahpa	gådden#giehpa
čuoldin#geahpa	tjuollden#giehpa
čiktin#geahpa	tjikten#giehpa
čivtten#geahpa	tjivten#giehpa
čiehpa	tjiehpa
oahpistan#gihpa	oahpestan#gihpa
diehto#juohkin#gihpa	diehto#juohken#gihpa
horoskohpa	håruskohpa
jeagel#guhpa	jiegel#guhpa
biotohpa	biotuhpa
proto^tyhpa	pråto^tyhpa
beallje#láhpa	biellje#láhpa
čoarve#láhpa	tjoarvve#láhpa
šliippa	slijpa
lašpa	lasjpa
albumpa	albbumpa
dearvvašvuođa#oahppa	diervasjvuoda#oahppa
cealkka#oahppa	tsielka#oahppa
hápme#oahppa	hábme#oahppa
vearre#oahppa	vierre#oahppa
vearri#oahppa	vierre#oahppa
ieš#oahppa	iesj#oahppa
ovttas#eallin#oahppa	åvtås#iellen#oahppa
dovddidus#oahppa	dåvdedus#oahppa
hálddahus#oahppa	háldahus#oahppa
jietnadat#oahppa	jiednadat#oahppa
servvodat#oahppa	servudat#oahppa
servodat#oahppa	servvudat#oahppa
má#ilmmi#loahppa	má#ilme#loahppa
vahku#loahppa	vahko#loahppa
čiehppa	tjiehppa
gistta#liehppa	gista#liehppa
sorjjasvuođa#prinsihppa	sårjåsvuoda#prinsihppa
soaittáhta#prinsihppa	soajtáhta#prinsihppa
njuolggo#duođaštallan#prinsihppa	njuolgo#duodasjtallan#prinsihppa
ráfáiduhttin#prinsihppa	ráfájduhttin#prinsihppa
vuostálas#prinsihppa	vuosstálas#prinsihppa
dássádat#hivvodat#prinsihppa	dássádat#hivvudat#prinsihppa
cihppa	tsihppa
cuohppa	tsuohppa
olmmoš#áhppa	ålmusj#áhppa
gieldda#báhppa	gielda#báhppa
bajimuš#báhppa	bajemusj#báhppa
bajit#báhppa	bajet#báhppa
gaska#dáhppa	gasska#dáhppa
botne#dáhppa	bådne#dáhppa
aksil#dáhppa	aksel#dáhppa
jeŋgen#dáhppa	jeŋggen#dáhppa
álgo#dáhppa	álggo#dáhppa
ceakko#máhppa	tsiekko#máhppa
heaŋgá#máhppa	hæŋggá#máhppa
deaipa	diejppa
greaipa	griejppa
teaipa	tiejppa
greipa	grejppa
teipa	tejppa
diipa	dijppa
skiipa	skijppa
gávpe#skiipa	gávppe#skijppa
soahte#skiipa	soahte#skijppa
áibmo#skiipa	ájmmo#skijppa
rom^skiipa	råm^skijppa
šliipa	slijppa
tiipa	tijppa
vearba#tiipa	vierbba#tijppa
duovdda#tiipa	duovda#tijppa
arki#tiipa	arkke#tijppa
stere^o#tiipa	stere^o#tijppa
luonddu#tiipa	luondo#tijppa
háipa	hájppa
skoalpa	skoalppa
vilpa	vilppa
geampa	giemppa
šlimpa	slimppa
bumpa	bumppa
seavdin#bumpa	sievdden#bumppa
skumpa	skumppa
ruhta#skumpa	ruhta#skumppa
šlumpa	slumppa
pumpa	pumppa
čáhce#pumpa	tjáhtse#pumppa
rumpa	rumppa
sallit#rumpa	sallet#rumppa
stumpa	stumppa
dámpa	dámppa
guolle#dámpa	guolle#dámppa
ráhtes#dámpa	ráhtes#dámppa
kámpa	kámppa
rámpa	rámppa
muorra#rámpa	muorra#rámppa
krámpa	krámppa
stámpa	stámppa
láibe#stámpa	lájbbe#stámppa
goarpa	goarppa
skoarpa	skoarppa
soarpa	soarppa
šearpa	sjierppa
sirpa	sirppa
árpa	árppa
gárpa	gárppa
hárpa	hárppa
várpa	várppa
bispa	bisspa
dispa	disspa
ráspa	rásspa
miljoneara	miljjuneara
mišuneara	misjuneara
višuneara	visjuneara
miššoneara	missjuneara
kommišuneara	kåmmetjuneara
offiseara	åffeseara
militeara	mileteara
para#militeara	para#mileteara
brigadera	brigádera
grenadera	grenádera
safira	safera
beara	biera
atmo^sfeara	atmo^sfiera
átmo^sfeara	átmo^sfiera
tropo^sfeara	tråpo^sfiera
stráhto^sfeara	stráhto^sfiera
liike#giera	lijkke#giera
čáhce#giera	tjáhtse#giera
joh#giera	jåh#giera
joga#giera	jågå#giera
johka#giera	jåhkå#giera
jeara	jiera
peara	piera
čuovga#peara	tjuovgga#piera
ampera	amppera
opera	åpera
leaira	liejra
musihkka#leaira	musehkka#liejra
geasse#leaira	giesse#liejra
bargo#leaira	barggo#liejra
giira	gijra
bankiira	bankijra
satiira	satijra
reviira	revijra
guoira	guojra
láira	lájra
máhto#láira	máhto#lájra
endofora	enddufora
eksofora	eksufora
anafora	anáfora
metafora	metáfora
bajimus#ingeniora	bajemus#ingeniora
humaniora	humániora
revisora	revesora
observatora	åbservatora
redaktora	redáktora
investora	invvestora
amatora	amátora
bátne#garra	bádne#garra
gordne#garra	gårnne#garra
beaze#garra	bietse#garra
vuoiŋŋaš#garra	vuojŋasj#garra
mollanan#garra	mållånan#garra
čitna#oarra	tjidna#oarra
lávlun#goarra	lávllun#goarra
šnjoarra	sjnjoarra
dielko#skoarra	dielkko#skoarra
jápma#varra	jábma#varra
čipma#fierra	tjibma#fierra
suoidne#fierra	suojnne#fierra
sodjo#fierra	sådjo#fierra
gearra	gierra
kearra	kierra
mearra	mierra
gaska#mearra	gasska#mierra
sis#mearra	sis#mierra
searra	sierra
vearra	vierra
cihrra	tsihrra
šnjirra	sjnjirra
širra	sjirra
áide#guorra	ájdde#guorra
beavde#guorra	bievdde#guorra
seaidne#guorra	siejnne#guorra
geaidno#guorra	giejnno#guorra
gođđo#njuorra	gåddo#njuorra
vuoiga#muorra	vuojgga#muorra
suvja#muorra	suvjja#muorra
tamariska#muorra	tamáriska#muorra
easka#muorra	iesska#muorra
juovla#muorra	juovlla#muorra
čuolbma#muorra	tjuolmma#muorra
bálbma#muorra	bálmma#muorra
pálbma#muorra	pálmma#muorra
harca#muorra	harttsa#muorra
lasta#muorra	lassta#muorra
rista#muorra	rissta#muorra
čivtta#muorra	tjivta#muorra
oalge#muorra	oalgge#muorra
juolge#muorra	juolgge#muorra
čoavje#muorra	tjoavjje#muorra
geahče#muorra	giehtje#muorra
ceahkke#muorra	tsiehkke#muorra
goike#muorra	gåjkke#muorra
áske#muorra	ásske#muorra
bealle#muorra	bielle#muorra
jielli#muorra	jielle#muorra
čalbme#muorra	tjalmme#muorra
viidne#muorra	vijnne#muorra
goahcce#muorra	goahttse#muorra
čiehka#goahte#muorra	tjiehka#goahte#muorra
dálve#muorra	dálvve#muorra
gilvva#eppel#muorra	gilva#eppel#muorra
vuovde#eppel#muorra	vuovdde#eppel#muorra
rasttildan#muorra	rasteldan#muorra
suoidne#caggan#muorra	suojnne#tsaggan#muorra
vuoššan#muorra	vuossjan#muorra
sealge#ruohkkan#muorra	sielgge#ruohkkan#muorra
guoddin#muorra	guodden#muorra
boalden#muorra	boallden#muorra
boaldin#muorra	boallden#muorra
savdnjen#muorra	savnnjen#muorra
savdnjin#muorra	savnnjen#muorra
časkin#muorra	tjassken#muorra
eallin#muorra	iellen#muorra
bassin#muorra	bassen#muorra
luoitin#muorra	luojtten#muorra
fiikkon#muorra	fijkun#muorra
čohkkán#muorra	tjåhkkån#muorra
šaddo#muorra	sjaddo#muorra
oljo#muorra	åljjo#muorra
vuolildas#muorra	vuoleldas#muorra
čuolddas#muorra	tjuoldas#muorra
bázahas#muorra	bátsáhas#muorra
ávnnas#muorra	ávnas#muorra
čivttas#muorra	tjivtas#muorra
ceskes#muorra	tsesskes#muorra
lovttos#muorra	låvtus#muorra
jierit#muorra	jieret#muorra
uvssot#muorra	uvsut#muorra
sohka#muorra	såhkå#muorra
narkotihkka#nuorra	narkkutihkka#nuorra
sámi#nuorra	sáme#nuorra
suoidne#nuorra	suojnne#nuorra
boazo#doallo#nuorra	boatso#doallo#nuorra
báldá#vuorra	bálldá#vuorra
merken#durra	merkken#durra
šurra	sjurra
gievra	gievrra
doarro#gievra	doarro#gievrra
čievra	tjievrra
garra#čievra	garra#tjievrra
kievra	kievrra
čivra	tjivrra
sivra	sivrra
čađđa#sivra	tjadda#sivrra
dahpa#sivra	dahpa#sivrra
mielke#sivra	mielkke#sivrra
bárko#sivra	bárkko#sivrra
amino#sivra	ameno#sivrra
stivra	stivrra
siida#stivra	sijdda#stivrra
gieldda#stivra	gielda#stivrra
gielda#stivra	giellda#stivrra
válga#stivra	válgga#stivrra
sáme#válga#stivra	sáme#válgga#stivrra
sámi#válga#stivra	sáme#válgga#stivrra
kreatsa#sáme#válga#stivra	krietsa#sáme#válgga#stivrra
kreatsa#sámi#válga#stivra	krietsa#sáme#válgga#stivrra
biire#válga#stivra	bijre#válgga#stivrra
lohkan#válga#stivra	låhkån#válgga#stivrra
doarja#stivra	doarjja#stivrra
doarjja#stivra	doarja#stivrra
giella#stivra	giella#stivrra
skuvla#stivra	skuvlla#stivrra
personála#stivra	perssunála#stivrra
pro^grámma#stivra	pro^grámma#stivrra
leana#stivra	liena#stivrra
universitehta#stivra	uneversitehta#stivrra
várre#stivra	várre#stivrra
oktasaš#stivra	åktåsasj#stivrra
interim#stivra	intterim#stivrra
bajás#šaddan#stivra	bajás#sjaddan#stivrra
suohkan#stivra	suohkan#stivrra
jienastan#stivra	jienastan#stivrra
guolástan#stivra	guolástan#stivrra
meahcástan#stivra	mæhtsástan#stivrra
eana#vuovdin#stivra	iena#vuovdden#stivrra
eanan#vuovdin#stivra	ienan#vuovdden#stivrra
nuppástuhttin#stivra	nuppástuhttin#stivrra
váldo#stivra	válldo#stivrra
girko#stivra	girkko#stivrra
kirko#stivra	kirkko#stivrra
fylka#eana#doallo#stivra	fylkka#iena#doallo#stivrra
fylkka#eana#doallo#stivra	fylka#iena#doallo#stivrra
boazo#doallo#stivra	boatso#doallo#stivrra
fylkka#boazo#doallo#stivra	fylka#boatso#doallo#stivrra
guovllo#stivra	guovlo#stivrra
guovllu#stivra	guovlo#stivrra
ruovttu#stivra	ruovto#stivrra
kultur#stivra	kultur#stivrra
orohat#stivra	åruhat#stivrra
álbmot#stivra	álmmut#stivrra
gávpot#stivra	gávpput#stivrra
duvra	duvrra
luvra	luvrra
čalbme#luvra	tjalmme#luvrra
muvra	muvrra
snuvra	snuvrra
tuvra	tuvrra
gávra	gávrra
lávra	lávrra
rávra	rávrra
beatnat#rávra	biednat#rávrra
garga#bárra	gargga#bárra
minimála#bárra	minemála#bárra
gurgadas#bárra	gurggadas#bárra
náittos#bárra	nájtus#bárra
heastta#gárra	hiesta#gárra
gurte#njárra	gurtte#njárra
oalol#njárra	oalul#njárra
šárra	sjárra
heastta#kárra	hiesta#kárra
bismárra	bissmárra
proletárra	pråletárra
heakka#várra	hiekka#várra
jánovárra	jánuvárra
pedi^atra	pedi^atra
psyki^atra	psyki^atra
inšenevra	insjenevra
sivil#inšenevra	sivel#insjenevra
rešissevra	resjessevra
operatevra	åperatevra
inspektevra	insspektevra
politiija#inspektevra	påletijja#insspektevra
politi#inspektevra	pålete#insspektevra
oahpahus#inspektevra	oahpahus#insspektevra
vuolit#direktevra	vuolet#direktevra
konduktevra	kåndduktevra
redaktevra	redáktevra
raportevra	rapurtevra
amatevra	amátevra
sivrra	sivra
rámbuvra	rámbbuvra
suvrra	suvra
klavi^atuvra	klave^atuvra
kandidatuvra	kanddedatuvra
nomen^klatuvra	nåmen^klatuvra
temperatuvra	tempperatuvra
šolgan#temperatuvra	sjålggån#tempperatuvra
militær#diktatuvra	miletær#diktatuvra
tastatuvra	tasstatuvra
partituvra	parttetuvra
klaver#partituvra	klaver#parttetuvra
korrektuvra	kårrektuvra
sektovra	sektuvra
arkitektuvra	arkketektuvra
konjunktuvra	kånjunktuvra
alla#konjunktuvra	alla#kånjunktuvra
bušeahtta#struktuvra	busjeahtta#struktuvra
stivren#struktuvra	stivrren#struktuvra
vuođđo#struktuvra	vuoddo#struktuvra
eallo#struktuvra	iello#struktuvra
ealáhus#struktuvra	æláhus#struktuvra
servodat#struktuvra	servvudat#struktuvra
kultuvra	kulltuvra
duodje#kultuvra	duodje#kulltuvra
eami#kultuvra	ieme#kulltuvra
sáme#kultuvra	sáme#kulltuvra
sámi#kultuvra	sáme#kulltuvra
johtalan#kultuvra	jåhtålan#kulltuvra
huksen#kultuvra	huksen#kulltuvra
lohkan#kultuvra	låhkån#kulltuvra
bivdo#kultuvra	bivddo#kulltuvra
veahčer#ákšo#kultuvra	viehtjer#áksjo#kulltuvra
boazo#doallo#kultuvra	boatso#doallo#kulltuvra
vuolit#kultuvra	vuolet#kulltuvra
dosentuvra	dåsentuvra
kvestuvra	kvesstuvra
kantovra	kåntåvrrå
kantuvra	kåntåvrrå
gieldda#kantuvra	gielda#kåntåvrrå
válga#kantuvra	válgga#kåntåvrrå
giella#kantuvra	giella#kåntåvrrå
skuvla#kantuvra	skuvlla#kåntåvrrå
personála#kantuvra	perssunála#kåntåvrrå
poasta#kantuvra	poassta#kåntåvrrå
riekte#veahkke#kantuvra	riekte#viehkke#kåntåvrrå
leans#mánne#kantuvra	liens#mánne#kåntåvrrå
leans#mánni#kantuvra	liens#mánne#kåntåvrrå
personal#kantuvra	perssunal#kåntåvrrå
sosiál#kantovra	såsiál#kåntåvrrå
sosiál#kantuvra	såsiál#kåntåvrrå
eana#vuovdin#kantuvra	iena#vuovdden#kåntåvrrå
eanan#vuovdin#kantuvra	ienan#vuovdden#kåntåvrrå
vuodjen#kantuvra	vuodjen#kåntåvrrå
vuodjin#kantuvra	vuodjen#kåntåvrrå
váráiduhttin#kantuvra	várájduhttin#kåntåvrrå
váldo#kantuvra	válldo#kåntåvrrå
bargo#kantuvra	barggo#kåntåvrrå
oadjo#kantuvra	oadjo#kåntåvrrå
eanan#doallo#kantuvra	ienan#doallo#kåntåvrrå
boazo#doallo#kantuvra	boatso#doallo#kåntåvrrå
guovllo#kantuvra	guovlo#kåntåvrrå
guovllu#kantuvra	guovlo#kåntåvrrå
doavttir#kantuvra	doavter#kåntåvrrå
doaktár#kantuvra	doaktár#kåntåvrrå
hálddahus#kantuvra	háldahus#kåntåvrrå
oahpahus#kantuvra	oahpahus#kåntåvrrå
ealáhus#kantuvra	æláhus#kåntåvrrå
bálvalus#kantuvra	bálvvalus#kåntåvrrå
ossodat#kantuvra	åssudat#kåntåvrrå
livnnet#kantuvra	livnet#kåntåvrrå
ovda#kantuvra	åvddå#kåntåvrrå
gántuvra	gánttuvra
kántuvra	kánttuvra
gieldda#kántuvra	gielda#kánttuvra
riekte#veahkke#kántuvra	riekte#viehkke#kánttuvra
sosiál#kántuvra	såsiál#kánttuvra
oadjo#kántuvra	oadjo#kánttuvra
guovllu#kántuvra	guovlo#kánttuvra
doavttir#kántuvra	doavter#kánttuvra
doaktár#kántuvra	doaktár#kánttuvra
ligatuvra	ligátuvra
prosedyra	pråsedyra
ráđđádallan#prosedyra	ráddádallan#pråsedyra
brošyra	bråsjyra
martyra	marttyra
šáŋra	sjáŋra
barbára	barbbára
denara	denára
seminára	semenára
oahpaheddjiid#seminára	oahpaheddjijd#semenára
mini#seminára	mine#semenára
lavuára	lavoára
honorára	hånurára
cára	tsára
sitara	sitára
kommentára	kåmmentára
dokumentára	dokumentára
inventára	invventára
riikka#arkivára	rijka#arkkevára
antikvára	anttekvára
riikka#antikvára	rijka#anttekvára
riika#antikvára	rijkka#anttekvára
boara	båra
goara	gåra
